,business_id,num_category,is_chain,hours_avg,Unnamed: 0,AcceptsInsurance,ByAppointmentOnly,BusinessAcceptsCreditCards,BusinessParking_garage,BusinessParking_street,BusinessParking_validated,BusinessParking_lot,BusinessParking_valet,HairSpecializesIn_coloring,HairSpecializesIn_africanamerican,HairSpecializesIn_curly,HairSpecializesIn_perms,HairSpecializesIn_kids,HairSpecializesIn_extensions,HairSpecializesIn_asian,HairSpecializesIn_straightperms,RestaurantsPriceRange2,GoodForKids,WheelchairAccessible,BikeParking,Alcohol,HasTV,NoiseLevel,RestaurantsAttire,Music_dj,Music_background_music,Music_no_music,Music_karaoke,Music_live,Music_video,Music_jukebox,Ambience_romantic,Ambience_intimate,Ambience_classy,Ambience_hipster,Ambience_divey,Ambience_touristy,Ambience_trendy,Ambience_upscale,Ambience_casual,RestaurantsGoodForGroups,Caters,WiFi,RestaurantsReservations,RestaurantsTakeOut,HappyHour,GoodForDancing,RestaurantsTableService,OutdoorSeating,RestaurantsDelivery,BestNights_monday,BestNights_tuesday,BestNights_friday,BestNights_wednesday,BestNights_thursday,BestNights_sunday,BestNights_saturday,GoodForMeal_dessert,GoodForMeal_latenight,GoodForMeal_lunch,GoodForMeal_dinner,GoodForMeal_breakfast,GoodForMeal_brunch,CoatCheck,Smoking,DriveThru,DogsAllowed,BusinessAcceptsBitcoin,Open24Hours,BYOBCorkage,BYOB,Corkage,DietaryRestrictions_dairy-free,DietaryRestrictions_gluten-free,DietaryRestrictions_vegan,DietaryRestrictions_kosher,DietaryRestrictions_halal,DietaryRestrictions_soy-free,DietaryRestrictions_vegetarian,AgesAllowed,RestaurantsCounterService,Unnamed: 0.1,monday,tuesday,wednesday,thursday,friday,saturday,sunday,Shortlisted?,ProjectCategory,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
1742,UiLrSPbrlY94Gwyymy1-hw,2,0,13.428571428571429,378,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1871,14.0,14.0,14.0,14.0,14.0,13.0,11.0,Yes,Bar,"""Smoothie King""",,"""5549 E Indian School Rd, Ste 101""",Phoenix,AZ,85018,33.4885527,-111.961302,4.0,19,1,Restaurants;Juice Bars & Smoothies;Food;Health Markets;Specialty Food
1743,m4_qthbDlYptibVQ1SCvNA,2,0,12.142857142857142,1118,N/a,N/a,N/a,N/a,0,0,0,1,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,2243,13.0,13.0,13.0,13.0,13.0,11.0,9.0,Yes,Bar,"""Smoothie King""",,"""15030 N Tatum Blvd, Ste140""",Phoenix,AZ,85032,33.6243986279,-111.97976469,3.0,34,1,Specialty Food;Health Markets;Juice Bars & Smoothies;Restaurants;Food;Gluten-Free
1744,I_a74zmgR-X03LsKISWPcg,9,0,9.285714285714286,1199,N/a,N/a,N/a,N/a,0,1,0,1,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,808,9.0,9.0,9.0,9.0,10.0,10.0,9.0,Yes,Chinese,"""Snoh Ice Shavery""",,"""914 E Camelback Rd, Unit 4B""",Phoenix,AZ,85014,33.5095292,-112.06095790000002,4.5,607,1,Food;Bubble Tea;Ice Cream & Frozen Yogurt;Chinese;Shaved Ice;Coffee & Tea;Restaurants;American (Traditional);Desserts
1745,g38NqtZvSJ3lHt1APN13aw,12,0,9.142857142857142,2152,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,315,9.0,9.0,9.0,9.0,9.0,10.0,9.0,Yes,Ice Cream,"""Snoh Ice Shavery - Downtown""",,"""801 N 2nd St, Ste 108""",Phoenix,AZ,85004,33.4568082045,-112.070719063,4.5,86,1,Bubble Tea;Food;Coffee & Tea;Shaved Ice;Desserts;Ice Cream & Frozen Yogurt
1746,utIA0LyQmwP-9DRyxUe6qQ,3,0,8.0,130,N/a,N/a,N/a,N/a,0,0,0,1,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,283,8.0,8.0,8.0,8.0,8.0,8.0,8.0,Yes,Breakfast,"""Snooze An AM Eatery""",,"""2045 E Camelback Rd, Ste A17, Town and Country""",Phoenix,AZ,85016,33.5082039543,-112.037033048,4.0,1082,1,Breakfast & Brunch;Coffee & Tea;Food;Restaurants;Sandwiches
1747,0go_co5nVtlbu4HgUyUIOQ,3,0,8.0,1497,N/a,N/a,N/a,N/a,0,0,0,1,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,867,8.0,8.0,8.0,8.0,8.0,8.0,8.0,Yes,Breakfast,"""Snooze An AM Eatery""",,"""4901 E Ray Rd, Ste 120""",Phoenix,AZ,85044,33.319379100000006,-111.9778294,4.0,54,1,Food;Coffee & Tea;Restaurants;Breakfast & Brunch;Sandwiches
1748,raVyoZbWWuN7JcFUdT7k2g,2,0,13.285714285714286,1567,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,no,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1419,14.0,14.0,14.0,14.0,15.0,11.0,11.0,Yes,Bar,"""Sochu House""",,"""2801 N Central Ave""",Phoenix,AZ,85004,33.47907,-112.073306,4.0,179,0,Nightlife;Restaurants;Asian Fusion;Lounges;Thai;Bars
1749,cOWXtCz7F9GQhPIks8gm6Q,5,0,8.0,29,N/a,N/a,N/a,N/a,1,0,1,1,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1460,10.0,10.0,10.0,10.0,11.0,5.0,0.0,Yes,Pizza,"""SOLO Trattoria""",,"""2501 E Camelback Rd, Ste 24""",Phoenix,AZ,85016,33.5084566429,-112.02767165899999,4.5,268,0,Pizza;Food;Beer;Wine & Spirits;Specialty Food;Italian;Restaurants
1750,LsaSrbOcV7M24Yc8nemdsA,4,0,13.928571428571429,2293,N/a,N/a,N/a,N/a,0,0,0,1,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1679,14.0,14.0,14.0,14.0,14.0,15.5,12.0,Yes,Burger,"""Soma Cafe""",,"""10810 N Tatum Blvd""",Phoenix,AZ,85034,33.583958100000004,-111.97886709999999,3.5,13,0,Restaurants;Burgers;Sandwiches
1751,WTbT0t3BDM_3FYSh2aowgA,2,0,0.0,475,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,no,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,2336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,Bar,"""Soma Express""",,"""3961 E Camelback Rd""",Phoenix,AZ,85018,33.5097283,-111.99523529999999,4.0,6,0,Vegetarian;Juice Bars & Smoothies;Sandwiches;Restaurants;Food
1752,12-0RrF2Sq8gnTNUW4ypLw,1,0,10.428571428571429,1649,N/a,N/a,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,2244,11.0,11.0,11.0,11.0,11.0,11.0,7.0,Yes,Other,"""Sona Chaandi""",,"""4568 E Cactus Rd, Ste J010""",Phoenix,AZ,85032,33.6038586944,-111.981109695,3.5,3,1,Specialty Food;Jewelry;Ethnic Food;Beauty & Spas;Grocery;Hair Removal;Department Stores;Fashion;Shopping;Women's Clothing;Men's Clothing;Food
1753,qaPSbg690KaX5av6xsSV4Q,3,0,0.0,381,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,2100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,Breakfast,"""Songbird Coffee & Tea House""",,"""214 E Roosevelt St""",Phoenix,AZ,85004,33.458999,-112.070481,4.5,136,0,Restaurants;Tea Rooms;Breakfast & Brunch;Food;Coffee & Tea
1754,ogW-9p7lcXQYTPymXy9KXw,17,0,13.428571428571429,767,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,146,13.0,13.0,13.0,13.0,16.0,13.0,13.0,Yes,Bakery,"""Songbird Coffee & Tea House""",,"""812 N 3rd St""",Phoenix,AZ,85004,33.457035,-112.070328,4.5,124,1,Bakeries;Tea Rooms;Coffee & Tea;Food
1755,ltWlvxGu8iKjyYxLIZAYXw,4,1,17.142857142857142,2217,N/a,N/a,N/a,N/a,0,0,0,0,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1769,17.0,17.0,17.0,17.0,18.0,18.0,16.0,Yes,Burger,"""Sonic Drive-In""",,"""734 E Greenway Pkwy""",Phoenix,AZ,85022,33.6381204,-112.06386850000001,2.5,19,1,Restaurants;Fast Food;Burgers
1756,88yIboxl9p7sPy9ifh_s4A,11,1,17.142857142857142,1598,N/a,N/a,N/a,N/a,0,0,0,1,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,659,17.0,17.0,17.0,17.0,18.0,18.0,16.0,Yes,FastFood,"""Sonic Drive-In""",,"""5002 E Mcdowell Rd""",Phoenix,AZ,85008,33.466133500000005,-111.9737293,3.0,25,0,Fast Food;American (Traditional);Restaurants
1757,zusXbyXnJfS1Q-pZE9elmQ,11,1,17.142857142857142,2273,N/a,N/a,N/a,N/a,0,0,0,0,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,704,17.0,17.0,17.0,17.0,18.0,18.0,16.0,Yes,FastFood,"""Sonic Drive-In""",,"""1919 W Deer Valley Rd""",Phoenix,AZ,85027,33.6833468,-112.1010754,3.0,17,1,Fast Food;Restaurants
1758,YhdWKWt3sx6YgMIILfh_Xw,11,1,17.142857142857142,116,N/a,N/a,N/a,N/a,0,0,0,0,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,706,17.0,17.0,17.0,17.0,18.0,18.0,16.0,Yes,FastFood,"""Sonic Drive-In""",,"""3411 W Union Hills Dr""",Phoenix,AZ,85027,33.653966100000005,-112.13237679999999,3.5,15,1,Fast Food;Restaurants;American (Traditional)
1759,MOi64A9mDpK9zUB8546L8Q,11,1,17.142857142857142,269,N/a,N/a,N/a,N/a,0,0,0,1,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,707,17.0,17.0,17.0,17.0,18.0,18.0,16.0,Yes,FastFood,"""Sonic Drive-In""",,"""4007 E Greenway Rd""",Phoenix,AZ,85032,33.625996,-111.99554760000001,2.5,42,1,Fast Food;Restaurants;American (Traditional)
1760,j7LCI60GYN1KxXRiy_LMkA,11,1,17.142857142857142,798,N/a,N/a,N/a,N/a,0,0,0,0,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,708,17.0,17.0,17.0,17.0,18.0,18.0,16.0,Yes,FastFood,"""Sonic Drive-In""",,"""3330 E Thomas Rd""",Phoenix,AZ,85018,33.4804941,-112.0096144,2.0,22,1,Fast Food;Restaurants;American (Traditional)
1761,7K6FmmVrwK_CkVMsqhU7bQ,2,0,9.0,2165,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,661,9.0,9.0,9.0,9.0,9.0,9.0,9.0,Yes,Bar,"""Sonny's Steakhouse""",,"""4550 E Cactus Rd""",Phoenix,AZ,85032,33.6002537931,-111.983390115,2.5,9,0,Fast Food;Bars;Restaurants;Breakfast & Brunch;Nightlife;Steakhouses
1762,VoTi4yVhTVyFdmxUpoyUsg,0,0,7.285714285714286,1250,N/a,N/a,N/a,N/a,0,0,0,1,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1912,8.5,8.5,8.5,8.5,8.5,8.5,0.0,Yes,Mexican,"""Sonora Mesquite Grill""",,"""4613 E Thomas Rd""",Phoenix,AZ,85018,33.480203,-111.98255320000001,4.5,164,0,Restaurants;Mexican
1763,CFyPbqZaxoBTjOmVjSn_8Q,0,0,9.428571428571429,1737,N/a,N/a,N/a,N/a,0,0,0,0,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1941,11.0,11.0,11.0,11.0,11.0,11.0,0.0,Yes,Mexican,"""Sonora Taco Shop""",,"""1009 S 7th St""",Phoenix,AZ,85034,33.437272,-112.06481640000001,4.5,108,1,Restaurants;Mexican;American (Traditional)
1764,0B_aEPeZjrXs6T7vS3arrA,2,0,0.0,2224,N/a,N/a,N/a,N/a,0,0,0,1,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,Bar,"""Sophie's French Bistro""",,"""2320 E Osborn Rd""",Phoenix,AZ,85016,33.4878123,-112.0314685,4.0,46,0,Restaurants;Nightlife;Bars;Wine Bars;French
1765,U5Ow3ffmrG4MmTZLK6jd-g,1,0,6.428571428571429,1238,N/a,N/a,N/a,N/a,0,0,0,0,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,2018,0.0,9.0,9.0,9.0,9.0,9.0,0.0,Yes,Other,"""Soup & Sausage Bistro""",,"""13240 N 7th St""",Phoenix,AZ,85022,33.606835499999995,-112.0657054,4.5,42,1,Restaurants;Polish;Modern European;Ukrainian
1766,gTp2D6nicDdWjKJH8EI-sA,1,0,0.0,469,N/a,N/a,N/a,N/a,0,0,0,1,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,Other,"""Souper Salad""",,"""2045 E Camelback Rd""",Phoenix,AZ,85016,33.5082758,-112.0372054,3.5,12,0,Buffets;Restaurants;American (New)
1767,1k53JbU9dNU0NvyBYKLhNw,1,0,0.0,528,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,Other,"""Souper Salad""",,"""4605 E Cactus Rd""",Phoenix,AZ,85032,33.598926299999995,-111.9814759,2.5,5,0,Buffets;Salad;Restaurants
