,name,Chain,project_category,num_category,business_id,postal_code,hours_avg
803,Gorditas El Tio,0,Mexican,0,2G8YLx7J8du260jFNjIjZQ,85032,0.0
804,Grabbagreen Bell,0,Breakfast,3,qqW-vXEPKjP-IDr4A9X0Mw,85032,13.714285714285714
805,Grady's,0,Bar,2,QMj2_aQU9gh4d6LXzbmDLg,85029,0.0
806,Grassroots Kitchen & Tap,0,Bar,2,VSX3ixrqQFwwGBUf15s0EQ,85016,10.285714285714286
807,Grateful Spoon Gelato,0,Ice Cream,12,Ao5E4Ppw0m5CNlRjg3mnjQ,85018,0.0
808,Great American Grill,0,Other,1,oqEFEEKsESYuCjhDzrCuEg,85012,15.714285714285714
809,Great Steak,0,Bar,2,ey3i64kDG-91Zqz6LCH14Q,85034,0.0
810,Great Steak and Potato Co.,0,Sandwiches,13,mfBTgkK84bsYTC8xEkuBMw,85034,0.0
811,Great Wall Buffet,0,Chinese,9,67sq73gTdgHN0atGtIgDtA,85029,0.0
812,Great Wok,0,Chinese,9,R7-3MCD6_RL_VxN65yCh2Q,85044,10.285714285714286
813,GreaterThan Coffee,0,Breakfast,3,yem1oUuZGl073Dlq_dMKIQ,85034,5.0
814,Greek Patio,0,Other,1,ylC-mQfL-eAiuLmAGZrqKw,85027,0.0
815,Greekfest Restaurant,0,Other,1,jZ_3vs_RtMrkZbol1U_U7Q,85016,9.428571428571429
816,Greektown,0,Other,1,n2tiSHECXkFv47aIkxvSDA,85020,5.142857142857143
817,Green Chile Grill,0,Mexican,0,Z0ojefRCqnvVLdNUjSYA1g,85027,1.4285714285714286
818,Green New American Vegetarian,0,Vegetarian,7,S6TMBqrsi4PLRFoQFPScjQ,85004,8.571428571428571
819,Greenway Village Cocktail Lounge,0,Bar,2,TuC9P7ujwWoWL2wlCqdCNA,85032,0.0
820,Greka Pita,0,Other,1,uhyDNWYRSsom3VrFgOgP_w,85016,11.714285714285714
821,Grinders Coffee,0,Breakfast,3,cMoAyO10kXgzNEGSnUUjCA,85020,10.571428571428571
822,Guacamoles Fresh Mexican Grill,0,Mexican,0,CrwL7Y-jdzno4mmV7CN67A,85004,10.857142857142858
823,Gypsy's Roadhouse,0,Burger,4,DYi6jJYhK3kTfaYn81tORQ,85008,16.0
824,Gyro House,0,Other,1,GQxpWDw3MuCwAMV9BA-62w,85028,8.571428571428571
825,Gyro House 32,0,Vegetarian,7,tT5kEAq2DFTKqc6mJ9ptCg,85032,9.714285714285714
826,Gyros on Central,0,FastFood,11,p_-fGCrpUQZXSO6sGAs6Tg,85020,7.0
827,Gyrosology,0,Other,1,7fPMKpEOH-uNnUd0OoSwdg,85022,7.571428571428571
828,Haagen Dazs Shop,1,Bar,2,5Eay1KNn13hP4GHz7ATKEw,85016,0.0
829,Habanero Fresh Mexican Grill,0,Mexican,0,4bfKtdnkkhq8qA21sjVXlg,85027,8.0
830,Habanero's Mexican Grill,0,Mexican,0,utqMwgvfYPlWMaRkX09w1g,85004,11.5
831,Hal O. Peno's Mexican Cafe,0,Mexican,0,eaKTE4Yo1dCxI9VLIY6HFg,85018,0.0
832,Haldi Indian Cuisine,0,Indian,18,3K9u2FpHG9b7tWogqyEyWQ,85032,10.0
833,Half Moon Sports Grill,0,Burger,4,iB9By3dVS6BydSUiDHxLyw,85016,15.0
834,Hammered Hog BBQ Hall & Saloon,0,Bar,2,wltfqot_Et0r-DYaZDxWFA,85032,10.571428571428571
835,Hammered Hog BBQ Hall & Saloon,0,Bar,2,Br2gGP58FkogY04rhdcDHQ,85032,10.571428571428571
836,Hana Sushi,0,Japanese,22,bkZVphD4miecxL2PalLi8w,85027,6.571428571428571
837,Hannah's Caramel Apples,0,Ice Cream,12,Dkg_c9Z7XiCztec5L8mpdg,85018,6.0
838,Hanny's,0,Pizza,5,ALn_0f-Usn3n0a9WBcjhhg,85004,12.285714285714286
839,Happy Buffet,0,Other,1,J7duBvni2oJVVGQxX0fJ0Q,85020,0.0
840,Hap's Pit Barbecue,0,Bar,2,tbmYBmGY9C_-A52rXyHloQ,85034,6.857142857142857
841,Hap's Pit Barbeque,0,Bar,2,PyHMu_9XyUDveR_82WzR2Q,85034,0.0
842,Harem Lounge,0,Burger,4,cXy1NKi1cdsidlaT6dDFKw,85044,0.0
843,Harvey's Wineburger,0,Burger,4,dnBQZpWTyJzTe0QJf7YK5w,85016,16.0
844,Hava Java,0,Coffee,15,1JpfQCgLnmz6VU00O1XIPw,85016,14.357142857142858
845,Havana Cafe,0,Latin Food,20,fskIA-YRflPnwHWL7Q8bLg,85018,9.857142857142858
846,Hawg and Dawg Express,0,Bar,2,Ds7KCTQ4_uN4VCeEiwX7yg,85044,0.0
847,Haymaker Sports Grill,0,Bar,2,ojI96R363pDCrdIlhVKTvQ,85032,12.0
848,Hazelwoods First Place Sports Grill,0,Bar,2,wcNvlrB5xSxzXex2M3UyvQ,85018,15.0
849,HB Hanratty's,0,Bar,2,Jm0o88tqhL0VvrJ83IZAow,85012,8.571428571428571
850,Healthy Chinese Herbs,0,Other,1,kc8X_4tPF99QK9dAyNKrww,85008,6.857142857142857
851,Heavenly Bites,0,Bakery,17,sze3rPuaB51f76RhJe7ilA,85004,7.571428571428571
852,HEK Yeah BBQ,0,Bar,2,APXWKd1N-COyUdncd_FdyQ,85032,4.285714285714286
853,Helio Basin Brewing,0,Mexican,0,aXiXvy5cBMeb6m2j7WFuzg,85018,10.0
854,"Helpings Cafe, Market and Catering",0,Coffee,15,E3qxMkbKxQR6Aca36c53GA,85008,5.714285714285714
855,Helton Brewing Company,0,Other,1,qraqnnpchUfx-vMiTfgcNw,85016,6.857142857142857
856,Hempful Farms Cafe and Shop,0,Breakfast,3,ljkkLrW1j-tZtrJq9SFjVQ,85022,5.714285714285714
857,Henry's Liquors,0,Bar,2,wBzDqG5KTZt390PObwZm4g,85029,0.0
858,Hey Joe! Filipino Street Food Truck,0,FastFood,11,86AlQmjMfkxZgH5UquSOPg,85004,0.0
859,Highside,0,Bar,2,QoSFxdlPCkiXNRQZpeg5sg,85020,8.285714285714286
860,Hi-Health,0,Other,1,6yv8X9ayXUwGtsXtIE5OOg,85022,11.142857142857142
861,Hi-Health Supermart,0,Other,1,t4qsuJVhJCtbFGKxPtyuig,85032,11.142857142857142
862,Hi-Health Supermart,0,Other,1,8GHn7-g8u1Zi9rJcDF5fZw,85020,11.142857142857142
863,Hi-Health Supermart - Arcadia,0,Other,1,FTP0ftOVhhWmCFR01aDf4g,85018,11.285714285714286
864,Hilal Grill,0,Indian,18,muzZW1AqlfdWGMND0jf_kw,85008,8.428571428571429
865,Hillside Spot,0,Burger,4,fKm6mfATDJRDDQH0PtZeeQ,85044,14.5
866,Hillstone Restaurant,0,Bar,2,XC06xxb7FFYsXcI2E38IIw,85016,10.714285714285714
867,Hobe Meats,0,Other,1,paWti26uib0RmBJIn6xL9w,85016,9.428571428571429
868,Hog Wild Pit BBQ,0,Bar,2,lEgKurgXzZaMpExXtvBY7w,85018,10.0
869,Hole-in-the-Wall,0,Bar,2,D-EUh2YgvWGNyhg4mJQcHg,85020,12.0
870,Honey Bear's BBQ,0,Bar,2,RsREl3LkFGiwbt3kGIX4Eg,85004,10.285714285714286
871,Honey Bear's BBQ,0,Bar,2,IQLnLQYcTwCjwt_ri9dqhA,85008,10.285714285714286
872,HoneyBaked,0,Coffee,15,zqSfx9k2Pe33UDHmfa_fcg,85044,0.0
873,HoneyBaked Ham,0,Coffee,15,A-apTF3JfkUPR_oeazZC1Q,85032,6.857142857142857
874,Hong Kong Express,0,Chinese,9,rca1HN4qRsZfmpxmlFWNDQ,85008,10.5
875,Honor Amongst Thieves,0,Breakfast,3,rVcavfM5BC4tvv9iHBo_CQ,85014,6.571428571428571
876,Hookmeup Gourmet Sandwiches,0,Sandwiches,13,01cFftHZc98jNJfJrLEJ5g,85044,10.0
877,Hooters,1,Bar,2,k4qx8DacgRbM9vpVbWc3zA,85004,0.0
878,Hopdoddy Burger Bar,0,Burger,4,WXR0ND0KqbArMZDvFMA-bw,85016,10.285714285714286
879,Hoppin' Jack's,0,Burger,4,anNJCzaHEGruOM9txX1SFQ,85034,0.0
880,Hula's Modern Tiki,0,Latin Food,20,J07TDs6qnTIaxm48EL1cKQ,85012,12.142857142857142
881,Humberto's Mexican Food,0,Mexican,0,Sav4EJZSG7p--09DTHt5mg,85032,15.0
882,Humberto's Mexican Food,0,Mexican,0,oVdcOfPFUHae6vRnAEzFFg,85029,16.857142857142858
883,Humble Pie,0,Pizza,5,6FO2DTcN7zqFfl090zf12g,85034,0.0
884,Humble Pie,0,Pizza,5,0h5yI6np7weAVH0jsjHqPw,85034,10.857142857142858
885,Humphrey's Kitchen & Koffee,0,Breakfast,3,e2DH7QQssuGqwLltAI5pEg,85016,5.285714285714286
886,Hungry Howie's Pizza,0,Pizza,5,htNNxttBjRmRnP4d0XFl-w,85018,12.071428571428571
887,Hurry 4 Curry,0,Indian,18,li6HgKl6mEhZpdMgAIQoOQ,85004,9.857142857142858
888,Huss Brewing Co. Uptown Taproom,0,Other,1,xJ7UfCqbWHRB4vaIiy5PEw,85012,7.571428571428571
889,Ice House Tavern,0,Bar,2,qv88BZd88Va7ZuMOkzbUUQ,85018,10.0
890,Ice House Tavern,0,Bar,2,rqYOFPPrdwMYvSRpI4r3-g,85018,11.428571428571429
891,Icepics Video Bar,0,Bar,2,aYTOwp3i1MpBt1dDfWp_YQ,85008,10.285714285714286
892,Ichi Ban Japanese Restaurant & Sushi,0,Japanese,22,1C7mPT-9mFihyZq8-qLxgw,85004,3.5714285714285716
893,ICON Lounge,0,Bar,2,500mXn_L5a4MI9GrOXvTeQ,85004,11.0
894,IHOP,1,Breakfast,3,Vp9TrF9P4ifIRAMcte-ycw,85044,0.0
895,IHOP,1,Breakfast,3,MJyKhCf7lu0XPhCbo-TnbQ,85032,0.0
896,IHOP,1,Breakfast,3,3kVThNUM1mzz1lBtxdSJxw,85004,0.0
897,IHOP,1,Diner,10,V0GHF8CkhOovDeQKCn7YQg,85008,0.0
898,Il Primo Pizza & Wings,0,Pizza,5,3aJqrnY4u86F5-Fn_vAy-g,85032,0.0
899,Imperial Garden Chinese Buffett,0,Chinese,9,aPXqM0otWirctn5d4HkTNQ,85014,0.0
900,Imperial Kosher Market,0,Other,1,5PlbORAcmUAJ0QCMJRSmDw,85020,8.428571428571429
901,Indian Delhi Palace,0,Indian,18,02EYqwh47uVxOaOKrnx8SQ,85008,10.5
902,Indian Express,0,Indian,18,SaAtDmMKN_B5-8d-n5X86w,85027,3.4285714285714284
903,Ingo's Tasty Food,0,Burger,4,mUVAMNN7BCQ9HGA9w_7C1g,85018,11.285714285714286
904,In-N-Out Burger,1,Burger,4,1ku0t5u7dCAE0g-pZDQdAw,85016,14.642857142857142
905,In-N-Out Burger,1,Burger,4,F9cXFXk60E2sz_YTSCFp_Q,85032,14.642857142857142
906,In-N-Out Burger,1,Burger,4,udrIB4tIAtZQOGAiukQ2Rg,85027,14.642857142857142
907,In-N-Out Burger,1,Burger,4,OdViVhR2ayppzkN2WtIScw,85029,14.642857142857142
908,Iron Chef,0,Chinese,9,gBEWJ4b2OvUmN4Oh7ju3hw,85028,11.0
909,Isa's Pizza,0,Pizza,5,mzvOKS2QFKGIMFdLusbjQg,85032,9.0
910,Isa's Pizza,0,Pizza,5,65kCKrnO3SulNYEen0itGg,85022,9.0
911,Island Loco,0,FastFood,11,PzItDWhnWrViLmAXQuMASQ,85034,0.0
912,Islands Restaurant,0,Burger,4,nj8W3FI5Fwg7TA5duszeGw,85032,10.785714285714286
913,Italian Spoon,0,Italian,8,i4Jb_b28YAphS9_jPPzwkQ,85014,10.285714285714286
914,J.K. Sushi,0,Japanese,22,F6Xyqyoi_RCTc3mf00ip2Q,85022,10.357142857142858
915,Jack In the Box,1,Burger,4,rbnu5j2ngn2EeKoqLtnB2g,85034,0.0
916,Jack In the Box,1,Burger,4,efEzgGaHeuwQFtBvSsKoSw,85022,0.0
917,Jack In the Box,1,FastFood,11,U2ZwdiUSZlK4PAhcQugLgA,85018,0.0
918,Jack In the Box,1,FastFood,11,cwJtI1JyX06CU_mxqCU2rw,85027,0.0
919,Jackalope Flats,0,Other,1,4r0Ho5rbAZ_BhXvpQmxbag,85034,0.0
920,Jack-In-the Box,1,Burger,4,Zju9aNvftYAJULT3LGsZzA,85029,0.0
921,Jack-In-the Box Drive Thru,1,FastFood,11,YNTHs8rCdorWWDa8NGQRgg,85008,0.0
922,Jack-In-the Box Drive Thru,1,FastFood,11,FWlvgWQVsPrd8dFp6oBbsQ,85044,0.0
923,Jack-In-the Box Drive Thru,1,FastFood,11,HXdPqrO27tANiLpbCe9BVA,85027,0.0
924,Jack-In-the-Box,1,Burger,4,oyUtPCiEDlYiUE2kSeFq7A,85014,0.0
925,Jack-In-the-Box,1,FastFood,11,tOUFYUVuhdvtHVSrYu2hwA,85012,0.0
926,Jackson's On 3rd,0,Bar,2,MpvvsMZOjMME6aMDCnMjQw,85004,0.0
927,Jacquee's Espresso,0,Deli,16,QcTTRBfrd0rMzzuCDec_Cw,85004,5.357142857142857
928,Jake's Sports Bar and Grill,0,Bar,2,88cKxCOOHIonIa44yVPDmQ,85022,12.857142857142858
929,Jamba Juice,1,Bar,2,gnVN5lzHX4n0Nd9ogoHQNA,85032,13.071428571428571
930,Jamba Juice,1,Bar,2,RyVF3eJDJl6S4SFGSRU6Ow,85012,11.857142857142858
931,Jamba Juice,1,Bar,2,ZXBrJx0Yd8lmvxZM5ZOIFw,85022,13.857142857142858
932,Jamba Juice,1,Bar,2,qxDe7yciDZxImUZCKLkYIw,85016,14.571428571428571
933,Jamba Juice,1,Bar,2,IespLu0QdmfmujunHYxVMg,85027,0.0
934,Jamba Juice,1,Bar,2,snP8QGxG-YRNBL_uq1kiAQ,85044,12.357142857142858
935,Jamie's Wine Bar,0,Bar,2,W4MGrorVjGwe-ioZF5ixjQ,85016,0.0
936,Jana's Bakery,0,Bakery,17,5OWwRvNovyRg26J4aP4DTw,85022,7.0
937,Jax Market,0,Bar,2,IR_Cyp59Eby30Y_OhCTouQ,85032,0.0
938,Jennifer's Catering & Events,0,Other,1,m8qJtl3l6QXJMnNxN6LQRQ,85018,9.571428571428571
939,Jerry's Restaurant,0,Diner,10,sFg3G8-oMGeiHYsVqKN7PQ,85016,0.0
940,Jersey Mike's Subs,0,Breakfast,3,8JtnbHflEazfcLPd9ZjhnA,85012,11.0
941,Jersey Mike's Subs,0,Sandwiches,13,prcrTVScKNTfSu0wcle0DA,85032,0.0
942,Jersey Mike's Subs,0,Sandwiches,13,v1cbdKF5EjgWSwutjzg-WA,85016,11.0
943,Jersey Mike's Subs,0,Sandwiches,13,v9ZRK2k85eFlZ6rLYVbMqQ,85032,0.0
944,Jersey Mike's Subs,0,Sandwiches,13,cJTziG8b7bW-FSvgFeLi_Q,85022,11.0
945,Jersey Mike's Subs,0,Sandwiches,13,Uxyc9jyxZ_h2awnz5bAVMA,85016,11.0
946,Jesters Mexican Grill,0,Mexican,0,ZxO1vuGoiCzir1r9Ma3BfQ,85027,8.0
947,Jetbox Market,0,Sandwiches,13,_fN2KAvWGIu54iuKMT6neg,85034,0.0
948,Jet's Pizza,0,Pizza,5,sjiTzC2aoy13iPuIvk37Ew,85028,11.142857142857142
949,Jewel's Bakery and Cafe,0,Breakfast,3,Q9is4jcGh5FT_1sAKilu6g,85018,7.0
950,Jewel's Cupcakes,0,Coffee,15,sXb10GDdCLxS16iTrEzqOg,85014,0.0
951,Jimmy & Joe's Pizzeria,0,Pizza,5,t7qvPH0G30w6xX5Q4lf8Jw,85044,10.785714285714286
952,Jimmy G's Burgers,0,Burger,4,CJxRsR81ETN4QXQyB3YjQQ,85016,5.142857142857143
953,Jimmy John's,0,Pizza,5,CxtzsoASybpq3afGYu4LYg,85020,11.0
954,Jimmy John's,0,Italian,8,6xHAfmlqlpjm9retP20woQ,85016,11.0
955,Jimmy John's,0,Sandwiches,13,jR5I8274KDF-5JC42jLyXQ,85004,11.0
956,Jimmy John's,0,Sandwiches,13,k-NEUIXaPnXtrzCo1MeO7g,85032,12.5
957,Jimmy John's,0,Sandwiches,13,BG_l5Fp-aBOAxudpl6wStQ,85032,0.0
958,Jimmy John's,0,Sandwiches,13,KfWRe_yMC0tDDGBgoPB37g,85008,11.0
959,Jimmy John's,0,Sandwiches,13,IPvzhUfrOukhT0i7oBeHkQ,85027,0.0
960,Jimmy John's,0,Sandwiches,13,D5H_unBtIAOlnnUXo-GxyA,85022,0.0
961,Jimmy V's Subs and wings,0,Burger,4,TDtrXAMabVffH1Yf-RLpnQ,85032,7.714285714285714
962,JJ's Gyros,0,Other,1,Zp9RMGJKVc9Qkhj4QqyROw,85027,6.285714285714286
963,JoBot Coffee & Diner,0,Coffee,15,dIqMQYs6tmowQUygS8sQ6A,85004,15.571428571428571
964,Jody Maroni's Sausage Kingdom,0,FastFood,11,Q17zQBhfq9AKmvSmhDhjlA,85034,0.0
965,Joe's Diner,0,Diner,10,53jjJCXpXSRaHfu_ZJePRA,85016,8.0
966,Joe's Midnight Run,0,Bar,2,f30-DOoIxvoV9btiDvKMTw,85014,9.928571428571429
967,Joes Real Bbq,0,Bar,2,k10rQp_ZRcXW63Fxxkojcw,85034,0.0
968,Joey's California Bistro,0,Italian,8,FIr6iGroJz6OP1m9vo3f9w,85022,10.0
969,Joeys of Chicago,0,Sandwiches,13,M4zq737gzO5GqIk91X0CYw,85018,10.285714285714286
970,Johnnie's Chicago Style Pizza,0,Pizza,5,W36vefYka0IZAPWygxJtqg,85034,9.214285714285714
971,Johnnie's Java Mobile Coffee Catering,0,Coffee,15,4dZ1OXJFADBrgN1850WGRQ,85029,5.714285714285714
972,Johnny Rockets,1,Burger,4,lKvNwcSr8l2iGigLonP-jw,85027,10.785714285714286
973,Johnny Rockets,1,Burger,4,E_wLJ3w5QTMN_Bz3O99ZYQ,85027,0.0
974,Johnny's Uptown,0,Other,1,eUlZN4agALWmDSqCh9x_mw,85012,0.0
975,Jordan's Mexican Food,0,Mexican,0,TZl7YBuzo5awZP8QJDLg_w,85014,10.0
976,Jordan's Mexican Food,0,Mexican,0,bxPa15MkcQ8A1JtN0_dOIQ,85004,0.0
977,Jose Roux,0,Other,1,hXPUQ_LixjhuUiD33mN6Vg,85034,0.0
978,Joyride Taco House,0,Mexican,0,AhPmh0NaRDbEYyhd9egzLA,85012,12.142857142857142
979,JP's Dog House,0,Bar,2,ecSkjwRS0Fn5NMkp-XwFuA,85016,1.0714285714285714
980,Jr's Fish and Chips,0,Other,1,NOni-U-epTbgsbu7TNjqmg,85029,0.0
981,JT's Bar & Grill,0,Burger,4,AyZePvrWz73d3B0hafFCKA,85018,10.428571428571429
982,Juan's Authentic Mexican Food,0,Mexican,0,_6mvQX9x66oz046eS5ii8w,85014,9.285714285714286
983,Juby True,0,Bar,2,mUhHdFHZ5X01unji5nlPIw,85018,10.428571428571429
984,Jugheads,0,Other,1,XS92emti6SnkE99_cvCAfQ,85008,0.0
985,Juicd Life,0,Bar,2,szlxlViCHJhC73hBAU38YQ,85016,8.0
986,Julia Baker Confections,0,Coffee,15,GmLkyWb_zYrTEp1SpWxHIA,85016,9.714285714285714
987,Julio G's Tatum,0,Mexican,0,2OkYkQRItlqbKw9Mz7flCA,85032,0.0
988,Julioberto's,0,Mexican,0,Szcr-yMxq76zRaSTUapAcw,85016,0.0
989,Julioberto's,0,Mexican,0,f3K2hJ2sJBCtyc1M6O2jpw,85029,0.0
990,Julioberto's,0,Mexican,0,Nv1PVoMJjKSutxCnGRYbnA,85020,0.0
991,Julioberto's,0,Mexican,0,jo1lQFFrqWS5HgOiyP6_sA,85020,0.0
992,Julioberto's,0,Mexican,0,9WAo6J2-9mxMo8UQrA_G8A,85032,0.0
993,Julioberto's,0,Mexican,0,qYNl7Qh-YetWdMQTzX-jZA,85016,0.0
994,Julioberto's,0,Mexican,0,TPYcddUHyEF3zo5LJPM8vQ,85008,0.0
995,Julio's Too,0,Mexican,0,T7Z309DN9kbkhFTCCXt1Ag,85032,0.0
996,Kaleidoscope Juice,0,Bar,2,Z0PvhaSGgR5NsoXctsUa5A,85018,11.428571428571429
997,Kaleidoscope Juice,0,Bar,2,91FlIjn-FabJYjJ819gwbQ,85004,10.428571428571429
998,Karen Biscotti,0,Bakery,17,oLtckug5TThVlLkbhIy4NA,85004,0.0
999,Karey's Kitchen,0,Bar,2,mIZRTk10-YmWRVaxhC1hjg,85018,6.928571428571429
1000,Karim's Cobbler Shop & Deli,0,Deli,16,jvSaFzdXn9mtY-emdaoCSw,85004,0.0
1001,Karl's Quality Bakery,0,Bakery,17,Ut4nk4AzlMX62Hy2_rqIew,85020,9.285714285714286
1002,Karsh's Bakery,0,Bakery,17,a6fYAeP1VOBVUeY2SrHaDw,85014,8.571428571428571
1003,Kat's,0,Bar,2,EpX9gqU02glDU874Tp22VA,85016,18.0
1004,Katz Delicatessen & Sandwich Shop,0,Deli,16,6tewQ0ymGsSx56D-B-KPog,85012,0.0
1005,Keegan's Grill,0,Bar,2,HEOhtDZgK0CFhwR9shDU_g,85016,12.285714285714286
1006,Keegan's Grill & Taproom Foothills,0,Other,1,m1BRMnrel42nz_qIPSBO9w,85044,11.714285714285714
1007,KFC,1,FastFood,11,02ooNKJDjsE50KfmL0Rqdw,85016,12.0
1008,KFC,1,FastFood,11,AF-N6i0XCJRPFFOZKp1Pnw,85027,12.0
1009,KFC,1,FastFood,11,x8Sp-h-oR5WdzoG5WEsHnQ,85032,11.5
1010,KFC,1,FastFood,11,6c4AW8WTpTA_xZYOrJx3Eg,85044,11.642857142857142
1011,KFC,1,FastFood,11,FysQmYPyBcIv0RSNhuVzAQ,85018,12.285714285714286
1012,Khyber Halal,0,Indian,18,zNGYsFeG_7XEBodbtfux5Q,85016,8.142857142857142
1013,Kick Ass Kakes,0,Bakery,17,TluU3vUwl5bIiAtFBJI9Hw,85016,9.428571428571429
1014,Kimmyz Tatum Point,0,Burger,4,dQ8kST_dfWcZVcLlIk7yRA,85032,13.857142857142858
1015,Kim's Chinese Kitchen,0,Chinese,9,atSfDP-SLY4GrvBlBPB31Q,85016,8.571428571428571
1016,Kincaid's Classic American Dining,0,Coffee,15,nSrLMVCShkos5msyVaQAFg,85004,6.857142857142857
1017,King Pin Grill & Pizza,0,Burger,4,E2iZCFnfu9Np8lABZKqMLA,85020,12.142857142857142
1018,King Solomon's Pizza,0,Pizza,5,HCsceGqc3Y3SiUxcpzNuDA,85014,7.428571428571429
1019,King Wong Chinese Food,0,Chinese,9,cJzv3fbd7jL2ZHyFosFkOw,85008,8.5
1020,Kings Beer & Wine,0,Bar,2,ZQCu2fgGoatxA6aAm82axQ,85004,13.285714285714286
1021,Kitchen 56,0,Other,1,4p6Wce7Ed707QS2-yQkvZw,85018,10.571428571428571
1022,Kitchen on the Street,0,FastFood,11,woloTrsGyM5BK23ZryIZvQ,85027,0.0
1023,Kloudz Hookah Lounge,0,Bar,2,ysspz_eE6b1BlJzdT4B58Q,85022,8.571428571428571
1024,Kneaders,0,Coffee,15,qvBkj8tcLwv2QMF9jhH12A,85044,12.285714285714286
1025,Kneaders Bakery & Cafe,0,Breakfast,3,FTdEGDDVRrDmVbzHmC91wQ,85022,12.857142857142858
1026,Kneaders Bakery & Cafe,0,Coffee,15,DE_ctc1KSo7937A-kVBsEQ,85018,12.857142857142858
1027,Knock Kneed Lobster,0,Seafood,14,3u4AsqA8glBmGuxtNx5mdQ,85034,10.5
1028,Kobalt,0,Bar,2,x0TM2v8_A15NyA6Rm7AxFg,85012,15.285714285714286
1029,Kodiak Fresh Produce,0,Other,1,Id8519Mcx35iKSKyu1RRXg,85034,6.571428571428571
1030,Kokopeli Deli,0,Deli,16,Rl6-T4ys2Vq7t_bfyORiRw,85034,0.0
1031,Kokopelli Mexican Grill,0,Mexican,0,pOJMqoyWtOVxtjB_dakVzw,85016,0.0
1032,Koreana BBQ,0,Other,1,0S3x-ERLaR-ce1sJtS_OUA,85032,0.0
1033,Kozy Cactus,0,Other,1,UcaLZaIwz5P0PXRT15AdeA,85032,0.0
1034,Kream Coffee,0,Coffee,15,g0rTFoLeIR9-xj9bOUWQDQ,85012,7.857142857142857
1035,Krispy Kreme,1,Donuts,21,oDzfxyhB0XIIcMQWl9S3HQ,85032,16.785714285714285
1036,Krispy Kreme,1,Donuts,21,bQpWGrQAKT0Zy8BOIp_xGg,85016,13.5
1037,Krispy Kreme Doughnuts,1,Donuts,21,uG4YxC4OA0bg6S_Yko2pMg,85004,0.0
1038,Krispy Krunchy Chicken,0,Pizza,5,uCO6aHdTqWwcPAU7bYih3Q,85008,11.857142857142858
1039,Krua Thai Cuisine,0,Thai,19,63bHLJUomC22Xdm3IjgBtw,85022,4.642857142857143
1040,Kwality Ice Cream,0,Ice Cream,12,iWMtsDAmdGBqiEuTWwiSWA,85022,6.428571428571429
1041,Kyoto Bowl,0,Japanese,22,hKQe1UsEbeo-qM1Vc8m23g,85016,0.0
1042,Kyoto Bowl,0,Japanese,22,BcrTHaJULDlB1XuW4RIb_Q,85018,10.285714285714286
1043,L&L Hawaiian BBQ,0,Bar,2,O1iooQB4W8uHKvnyl3ILHw,85027,11.857142857142858
1044,La Canasta,0,Mexican,0,BOSRH5BwLs97xgtfgu4Plg,85029,0.0
1045,La Casa Del Mariachi,0,Mexican,0,6AYMdVnWkFWTk1uEHGUmZg,85008,0.0
1046,La Flor De Calabaza,0,Mexican,0,3-aEgS7X2jrbxA7sA1nARw,85004,9.285714285714286
1047,La Fontanella Restaurant,0,Italian,8,-8JaNeG3etLgOVyg2gOIiA,85018,5.0
1048,La Frontera,0,Mexican,0,4RV97YE8VEw05tu0WO425g,85034,17.571428571428573
1049,La Grande Orange,0,Pizza,5,DkIEhR8behaIoSexekWV0Q,85034,0.0
1050,La Grande Orange Grocery,0,Pizza,5,D3dAx-QW_uuClz4MambeHA,85018,15.5
1051,La Grande Orange Pizzeria,0,Burger,4,7cK9uEV09iPmsTqOqmY3kQ,85018,8.142857142857142
1052,La Madeleine Country French Cafe,0,Breakfast,3,ANHCo9X7zu0LdYecc9fk3Q,85034,0.0
1053,La Madeleine French Bakery & Cafe,0,French,6,FgSFHWxlSDCbmSKmzKCYog,85016,0.0
1054,La Madeleine PHX: Term 4 B19,0,Other,1,SO6Do3X3hVFXkNAIl5izzg,85034,0.0
1055,La Parrilla Suiza,0,Mexican,0,kWvBsbALiMDOghpoBh-tAQ,85032,11.285714285714286
1056,La Parrilla Suiza,0,Mexican,0,nsEO3MRzYLKfgtID7gvArw,85029,11.285714285714286
1057,La Piazza PHX,0,Pizza,5,AN9sX6Dh8-QAoJssdyno8A,85004,4.142857142857143
1058,La Purisima Bakery,0,Bakery,17,FxEJjLZj6UdsOCGcgEufeA,85016,11.285714285714286
1059,La Reina Michoacana,0,Mexican,0,YV2nmpd7dz6VJiLQqBkECg,85008,0.0
1060,La Salsita,0,Mexican,0,INuaxyGB7eE_6xMtYUersg,85018,14.571428571428571
1061,La Tortotota,0,Mexican,0,KAmYlUNaGwEpEOLa1KJ33Q,85032,0.0
1062,La Tradicion Restaurant,0,Mexican,0,FmZMn8-sjyTpOX7orjnt-g,85008,14.428571428571429
1063,La Vigne,0,Bar,2,bmE5Yv3q5TF0wx6SmWgIUg,85044,0.0
1064,LaBella Pizzeria and Restaurant,0,Pizza,5,Zps5RW0brl-s43OvlCgZAQ,85014,8.214285714285714
1065,Ladera Taverna y Cocina,0,Mexican,0,rjlAUHT8B6KhKAmkZqS1xw,85020,9.428571428571429
1066,Lakeside Hideout Cafe,0,Pizza,5,93ZUDaQQ_QLZ0G5ARjp2DA,85029,6.071428571428571
